user_id,signup_date,user_type,subscription_tier,num_interviews,avg_score,baseline_hazard,time_to_churn,churned,time_observed,last_active_date
380,2025-09-03,job_seeker,free,4,80.70898867052703,0.015,93.93302791015417,1,93.93302791015417,2025-12-05 22:23:33.611437322
381,2025-09-20,recruiter,free,6,85.49667818882561,0.0048,271.94130481580936,0,120.0,2026-01-18 00:00:00.000000000
382,2025-09-24,recruiter,premium,7,83.16688991582247,0.002064,206.14127603855835,0,120.0,2026-01-22 00:00:00.000000000
383,2025-09-22,job_seeker,free,2,65.31294903106158,0.015,145.74720376640659,0,120.0,2026-01-20 00:00:00.000000000
384,2025-09-24,recruiter,premium,5,56.816040233206884,0.002064,492.27427337789965,0,120.0,2026-01-22 00:00:00.000000000
385,2025-09-01,job_seeker,premium,5,85.59310463303703,0.002064,925.1254734481056,0,120.0,2025-12-30 00:00:00.000000000
386,2025-09-24,interviewer,free,5,100.12017912670228,0.0048,93.29294912171413,1,93.29294912171413,2025-12-26 07:01:50.804116098
387,2025-09-20,job_seeker,premium,4,86.08765713445948,0.00645,24.40570242494051,1,24.40570242494051,2025-10-14 09:44:12.689514859
388,2025-09-11,recruiter,premium,6,52.33531540907334,0.002064,195.7228651593889,0,120.0,2026-01-09 00:00:00.000000000
389,2025-09-17,job_seeker,free,4,68.76837787153185,0.015,40.49697620298253,1,40.49697620298253,2025-10-27 11:55:38.743937688
390,2025-09-08,job_seeker,free,5,72.6396867615333,0.0048,158.81223451269668,0,120.0,2026-01-06 00:00:00.000000000
391,2025-09-04,interviewer,premium,4,52.727480077566554,0.00645,110.85313390350208,1,110.85313390350208,2025-12-23 20:28:30.769262581
392,2025-09-06,job_seeker,free,3,58.477235498523605,0.015,52.651889055249946,1,52.651889055249946,2025-10-28 15:38:43.214373591
393,2025-09-08,job_seeker,premium,3,74.55509406999033,0.00645,285.78290424187134,0,120.0,2026-01-06 00:00:00.000000000
394,2025-09-20,job_seeker,premium,4,78.13961253243247,0.00645,28.90721999865261,1,28.90721999865261,2025-10-18 21:46:23.807883584
395,2025-09-30,job_seeker,free,3,63.16783028760332,0.015,25.324823807242883,1,25.324823807242883,2025-10-25 07:47:44.776945786
396,2025-09-03,job_seeker,free,7,57.924724313476524,0.0048,457.2300354482528,0,120.0,2026-01-01 00:00:00.000000000
397,2025-09-16,job_seeker,free,7,89.31967055060922,0.0048,171.25468097347343,0,120.0,2026-01-14 00:00:00.000000000
398,2025-09-30,job_seeker,free,6,70.40965369945229,0.0048,182.4175907182173,0,120.0,2026-01-28 00:00:00.000000000
399,2025-09-25,job_seeker,free,5,72.12705389178561,0.0048,135.45989907213925,0,120.0,2026-01-23 00:00:00.000000000
400,2025-09-03,interviewer,free,4,68.43995709012071,0.015,53.08211328967246,1,53.08211328967246,2025-10-26 01:58:14.588227704
401,2025-09-25,job_seeker,free,4,65.74589649059817,0.015,14.716406048070374,1,14.716406048070374,2025-10-09 17:11:37.482553282
402,2025-09-29,job_seeker,premium,7,90.63339932185252,0.002064,383.51229476104294,0,120.0,2026-01-27 00:00:00.000000000
403,2025-09-18,job_seeker,premium,6,64.44244385555497,0.002064,2843.306418378401,0,120.0,2026-01-16 00:00:00.000000000
404,2025-09-14,job_seeker,free,3,77.15620191092717,0.015,55.654691061505446,1,55.654691061505446,2025-11-08 15:42:45.307714066
405,2025-09-18,interviewer,free,4,75.1044519558148,0.015,3.0278962466122743,1,3.0278962466122743,2025-09-21 00:40:10.235707302
406,2025-09-02,job_seeker,free,4,51.62191465371249,0.015,106.11820534113146,1,106.11820534113146,2025-12-17 02:50:12.941473761
407,2025-09-22,job_seeker,free,4,77.89136258399182,0.015,33.66456830984431,1,33.66456830984431,2025-10-25 15:56:58.701970547
408,2025-09-03,interviewer,premium,7,56.47237321829719,0.002064,80.83972356430161,1,80.83972356430161,2025-11-22 20:09:12.115955658
409,2025-09-16,interviewer,premium,6,82.62552130595894,0.002064,961.3737488062294,0,120.0,2026-01-14 00:00:00.000000000
410,2025-09-29,job_seeker,premium,7,60.76300164339588,0.002064,106.88630060967596,1,106.88630060967596,2026-01-13 21:16:16.372676006
411,2025-09-09,interviewer,premium,3,81.2642233271898,0.00645,393.0802047588689,0,120.0,2026-01-07 00:00:00.000000000
412,2025-09-04,recruiter,free,5,69.84592986315866,0.0048,121.46493137995898,0,120.0,2026-01-02 00:00:00.000000000
413,2025-09-01,job_seeker,premium,5,66.9081030335714,0.002064,657.8806456067566,0,120.0,2025-12-30 00:00:00.000000000
414,2025-09-04,interviewer,free,4,77.5267974877387,0.015,52.79026620936282,1,52.79026620936282,2025-10-26 18:57:59.000488945
415,2025-09-01,interviewer,premium,5,57.33769118738854,0.002064,143.68075465798773,0,120.0,2025-12-30 00:00:00.000000000
416,2025-09-14,job_seeker,free,2,74.16935209244086,0.015,74.1314434932734,1,74.1314434932734,2025-11-27 03:09:16.717818821
417,2025-09-21,job_seeker,premium,6,84.38700047928295,0.002064,1534.8864843249996,0,120.0,2026-01-19 00:00:00.000000000
418,2025-09-16,job_seeker,premium,2,87.5112531794935,0.00645,227.61221847698351,0,120.0,2026-01-14 00:00:00.000000000
419,2025-09-20,recruiter,free,3,69.44842903531453,0.015,61.75910097715115,1,61.75910097715115,2025-11-20 18:13:06.324425855
420,2025-09-24,recruiter,free,3,71.20017239391127,0.015,311.33602069720115,0,120.0,2026-01-22 00:00:00.000000000
421,2025-09-08,interviewer,premium,5,57.0971704476825,0.002064,149.38436236851356,0,120.0,2026-01-06 00:00:00.000000000
422,2025-09-07,job_seeker,free,0,65.99144205743242,0.015,4.291297057776894,1,4.291297057776894,2025-09-11 06:59:28.065791924
423,2025-09-03,interviewer,free,9,56.27867391708577,0.0048,6.803831898621319,1,6.803831898621319,2025-09-09 19:17:31.076040880
424,2025-09-17,job_seeker,free,4,80.28088314282216,0.015,82.6832781416759,1,82.6832781416759,2025-12-08 16:23:55.231440797
425,2025-09-01,job_seeker,free,2,85.10600063675284,0.015,118.2216418868526,1,118.2216418868526,2025-12-28 05:19:09.859024064
426,2025-09-16,job_seeker,premium,5,69.54930993820477,0.002064,488.43672892670486,0,120.0,2026-01-14 00:00:00.000000000
427,2025-09-12,interviewer,free,3,62.30121421566503,0.015,156.94389331117839,0,120.0,2026-01-10 00:00:00.000000000
428,2025-09-27,job_seeker,free,2,78.69830128295608,0.015,79.81659675389602,1,79.81659675389602,2025-12-15 19:35:53.959536614
429,2025-09-19,interviewer,free,5,64.58441152218093,0.0048,96.57331679227048,1,96.57331679227048,2025-12-24 13:45:34.570852171
430,2025-09-22,job_seeker,free,5,83.06326642615915,0.0048,41.663879013643836,1,41.663879013643836,2025-11-02 15:55:59.146778824
431,2025-09-23,job_seeker,free,3,98.22516339244268,0.015,172.371859427944,0,120.0,2026-01-21 00:00:00.000000000
432,2025-09-22,job_seeker,free,4,64.38680328358294,0.015,7.291023844893605,1,7.291023844893605,2025-09-29 06:59:04.460198807
433,2025-09-14,job_seeker,free,2,66.09989276531583,0.015,52.20310091170153,1,52.20310091170153,2025-11-05 04:52:27.918771009
434,2025-09-30,recruiter,free,9,57.48515158148486,0.0048,78.51858420829707,1,78.51858420829707,2025-12-17 12:26:45.675596869
435,2025-09-06,job_seeker,premium,13,76.75330911993453,0.002064,153.41617847309524,0,120.0,2026-01-04 00:00:00.000000000
436,2025-09-06,recruiter,free,4,75.93748882317759,0.015,69.19946364174812,1,69.19946364174812,2025-11-14 04:47:13.658647035
437,2025-09-13,job_seeker,free,3,71.75328844724757,0.015,17.531497866274123,1,17.531497866274123,2025-09-30 12:45:21.415646082
438,2025-09-19,interviewer,free,9,75.19376457062725,0.0048,516.9363463557423,0,120.0,2026-01-17 00:00:00.000000000
439,2025-09-22,job_seeker,free,2,62.47590021533805,0.015,34.72999222627224,1,34.72999222627224,2025-10-26 17:31:11.328349918
440,2025-09-08,interviewer,free,4,55.04160387835067,0.015,75.41771304387788,1,75.41771304387788,2025-11-22 10:01:30.406991050
441,2025-09-27,interviewer,free,7,65.89116268691347,0.0048,271.0532328496302,0,120.0,2026-01-25 00:00:00.000000000
442,2025-09-27,job_seeker,premium,3,52.01372740712278,0.00645,178.088309052858,0,120.0,2026-01-25 00:00:00.000000000
443,2025-09-02,job_seeker,free,4,64.38566124085567,0.015,155.81193543222483,0,120.0,2025-12-31 00:00:00.000000000
444,2025-09-21,recruiter,free,7,78.716729291894,0.0048,54.75718702033466,1,54.75718702033466,2025-11-14 18:10:20.958556918
445,2025-09-30,recruiter,premium,3,75.71598222775857,0.00645,13.951067629174931,1,13.951067629174931,2025-10-13 22:49:32.243160711
446,2025-09-01,job_seeker,free,8,53.71460723503493,0.0048,11.888182144491271,1,11.888182144491271,2025-09-12 21:18:58.937284048
447,2025-09-28,interviewer,free,6,87.59215854716439,0.0048,438.0119988286884,0,120.0,2026-01-26 00:00:00.000000000
448,2025-09-15,recruiter,free,6,72.66514923026966,0.0048,754.7097521158723,0,120.0,2026-01-13 00:00:00.000000000
449,2025-09-01,recruiter,free,8,59.40811677860653,0.0048,75.06058706604306,1,75.06058706604306,2025-11-15 01:27:14.722506123
450,2025-09-05,recruiter,premium,3,70.62774108136165,0.00645,183.3461941532612,0,120.0,2026-01-03 00:00:00.000000000
451,2025-09-28,interviewer,premium,6,68.00385901429166,0.002064,4.337568132399141,1,4.337568132399141,2025-10-02 08:06:05.886639282
452,2025-09-29,job_seeker,premium,5,64.58713556230451,0.002064,101.27566047513781,1,101.27566047513781,2026-01-08 06:36:57.065051905
453,2025-09-16,job_seeker,free,8,84.75111244629117,0.0048,243.5093781127514,0,120.0,2026-01-14 00:00:00.000000000
454,2025-09-19,job_seeker,free,10,61.72410024519404,0.0048,14.199585875506113,1,14.199585875506113,2025-10-03 04:47:24.219643727
455,2025-09-04,interviewer,free,2,77.21575390203843,0.015,42.138065998458714,1,42.138065998458714,2025-10-16 03:18:48.902266831
456,2025-09-03,interviewer,free,4,58.90418171927039,0.015,72.42910055756215,1,72.42910055756215,2025-11-14 10:17:54.288173374
457,2025-09-17,job_seeker,free,6,74.55724688288744,0.0048,302.5532134363748,0,120.0,2026-01-15 00:00:00.000000000
458,2025-09-17,recruiter,premium,4,78.18507217497573,0.00645,93.76731871473153,1,93.76731871473153,2025-12-19 18:24:56.336952801
459,2025-09-12,interviewer,free,6,78.2080593610374,0.0048,207.29588384815082,0,120.0,2026-01-10 00:00:00.000000000
460,2025-09-28,job_seeker,free,4,75.96967366448688,0.015,51.707111356751106,1,51.707111356751106,2025-11-18 16:58:14.421223295
461,2025-09-30,job_seeker,free,7,72.13181700314496,0.0048,11.192369405715516,1,11.192369405715516,2025-10-11 04:37:00.716653819
462,2025-09-29,job_seeker,free,5,62.230870182874796,0.0048,282.8998981182611,0,120.0,2026-01-27 00:00:00.000000000
463,2025-09-14,job_seeker,free,1,62.36937852783752,0.015,12.611954442087372,1,12.611954442087372,2025-09-26 14:41:12.863796351
464,2025-09-21,job_seeker,premium,4,78.58594561694235,0.00645,5.011211534427363,1,5.011211534427363,2025-09-26 00:16:08.676574527
465,2025-09-06,job_seeker,free,12,59.863093955957055,0.0048,124.99223806366815,0,120.0,2026-01-04 00:00:00.000000000
466,2025-09-03,job_seeker,premium,10,57.11151086821146,0.002064,972.4876731009762,0,120.0,2026-01-01 00:00:00.000000000
467,2025-09-28,job_seeker,free,4,92.15723779096221,0.015,10.899680994820958,1,10.899680994820958,2025-10-08 21:35:32.437952534
468,2025-09-09,job_seeker,premium,3,71.8833972358206,0.00645,2.0063422684727223,1,2.0063422684727223,2025-09-11 00:09:07.971996041
469,2025-09-05,job_seeker,premium,6,82.62017623285615,0.002064,56.44887884081922,1,56.44887884081922,2025-10-31 10:46:23.131846778
470,2025-09-24,interviewer,free,6,85.48185855462808,0.0048,94.17101572388908,1,94.17101572388908,2025-12-27 04:06:15.758544018
471,2025-09-29,job_seeker,free,5,75.61352392957714,0.0048,180.81455535848715,0,120.0,2026-01-27 00:00:00.000000000
472,2025-09-17,recruiter,premium,2,70.47867944568429,0.00645,33.247542130745934,1,33.247542130745934,2025-10-20 05:56:27.640096445
473,2025-09-14,recruiter,free,9,70.68257739234753,0.0048,337.35551499887777,0,120.0,2026-01-12 00:00:00.000000000
474,2025-09-21,job_seeker,premium,6,94.29636686722694,0.002064,678.0865230826329,0,120.0,2026-01-19 00:00:00.000000000
475,2025-10-01,job_seeker,free,4,68.2943060264645,0.015,79.35193657136989,1,79.35193657136989,2025-12-19 08:26:47.319766359
476,2025-09-03,job_seeker,free,6,77.11718214920364,0.0048,139.24909564602473,0,120.0,2026-01-01 00:00:00.000000000
477,2025-09-28,job_seeker,premium,8,83.12782975918934,0.002064,220.18992252781044,0,120.0,2026-01-26 00:00:00.000000000
478,2025-09-01,interviewer,premium,2,78.00851733428901,0.00645,73.0143664409562,1,73.0143664409562,2025-11-13 00:20:41.260498615
479,2025-09-20,job_seeker,free,2,88.01260357512967,0.015,46.620478959827736,1,46.620478959827736,2025-11-05 14:53:29.382129113
480,2025-10-01,job_seeker,premium,6,70.36060783604654,0.002064,38.98596987083838,1,38.98596987083838,2025-11-08 23:39:47.796840437
481,2025-09-29,job_seeker,free,6,83.08020227290885,0.0048,238.88852768822582,0,120.0,2026-01-27 00:00:00.000000000
482,2025-09-21,job_seeker,free,4,53.46469509788948,0.015,28.8736605537917,1,28.8736605537917,2025-10-19 20:58:04.271847602
483,2025-09-23,interviewer,free,9,91.16298556643994,0.0048,53.03771745535256,1,53.03771745535256,2025-11-15 00:54:18.788142464
484,2025-09-01,job_seeker,free,3,88.47780120578038,0.015,21.74554993056224,1,21.74554993056224,2025-09-22 17:53:35.514000574
485,2025-09-03,job_seeker,premium,5,71.34688825434188,0.002064,96.32261997755737,1,96.32261997755737,2025-12-08 07:44:34.366060959
486,2025-09-18,job_seeker,free,8,80.26606124107728,0.0048,482.99795696701324,0,120.0,2026-01-16 00:00:00.000000000
487,2025-09-25,recruiter,free,5,85.69277963354963,0.0048,38.57721483120554,1,38.57721483120554,2025-11-02 13:51:11.361416155
488,2025-09-10,job_seeker,free,5,62.546964864729944,0.0048,446.8646002157965,0,120.0,2026-01-08 00:00:00.000000000
489,2025-10-01,job_seeker,free,7,73.26568685324776,0.0048,176.91685986055288,0,120.0,2026-01-29 00:00:00.000000000
490,2025-09-22,interviewer,free,4,59.331000273101374,0.015,134.72017026900883,0,120.0,2026-01-20 00:00:00.000000000
491,2025-09-26,job_seeker,premium,6,88.66099711632452,0.002064,311.32565846373495,0,120.0,2026-01-24 00:00:00.000000000
492,2025-09-03,recruiter,free,5,84.87312744994998,0.0048,547.0864222435998,0,120.0,2026-01-01 00:00:00.000000000
493,2025-09-08,interviewer,premium,6,71.62861300622586,0.002064,115.12167316220663,1,115.12167316220663,2026-01-01 02:55:12.561214650
494,2025-09-14,interviewer,premium,5,70.23704041014733,0.002064,391.951815108624,0,120.0,2026-01-12 00:00:00.000000000
495,2025-09-24,interviewer,free,5,73.21252126998064,0.0048,28.018824109768392,1,28.018824109768392,2025-10-22 00:27:06.403083989
496,2025-09-18,recruiter,premium,4,64.23291197908961,0.00645,91.90631047678697,1,91.90631047678697,2025-12-18 21:45:05.225194396
497,2025-09-15,recruiter,premium,4,72.91154908366217,0.00645,130.813354121504,0,120.0,2026-01-13 00:00:00.000000000
498,2025-09-22,interviewer,free,5,62.54723066418916,0.0048,193.87091667402132,0,120.0,2026-01-20 00:00:00.000000000
499,2025-09-23,interviewer,free,3,85.7799733941461,0.015,30.33089187028609,1,30.33089187028609,2025-10-23 07:56:29.057592719
500,2025-09-02,job_seeker,free,5,88.64322847865515,0.0048,16.54302550610008,1,16.54302550610008,2025-09-18 13:01:57.403727048
501,2025-10-01,job_seeker,free,7,86.34231585615359,0.0048,221.9075923571726,0,120.0,2026-01-29 00:00:00.000000000
502,2025-09-27,job_seeker,premium,3,60.66960192616699,0.00645,103.91852516553463,1,103.91852516553463,2026-01-08 22:02:40.574302189
503,2025-09-10,job_seeker,free,0,72.49859066076836,0.015,9.813348976004256,1,9.813348976004256,2025-09-19 19:31:13.351526771
504,2025-09-02,job_seeker,premium,5,82.01674909371046,0.002064,1330.8798900433733,0,120.0,2025-12-31 00:00:00.000000000
505,2025-09-26,job_seeker,free,4,84.22509644665095,0.015,207.73756347321088,0,120.0,2026-01-24 00:00:00.000000000
506,2025-09-17,job_seeker,free,1,52.933621991426776,0.015,129.47740961226424,0,120.0,2026-01-15 00:00:00.000000000
507,2025-09-08,interviewer,premium,5,83.88587520492639,0.002064,899.7361436244464,0,120.0,2026-01-06 00:00:00.000000000
508,2025-09-01,recruiter,free,5,60.080781496328534,0.0048,21.64275922070945,1,21.64275922070945,2025-09-22 15:25:34.396669300
509,2025-09-09,job_seeker,free,3,73.1524274323626,0.015,334.9158125112845,0,120.0,2026-01-07 00:00:00.000000000
510,2025-09-11,job_seeker,free,1,90.08985189107347,0.015,34.09735277096998,1,34.09735277096998,2025-10-15 02:20:11.279411808
511,2025-09-22,recruiter,free,5,88.46484413876095,0.0048,37.09915027359422,1,37.09915027359422,2025-10-29 02:22:46.583638538
512,2025-09-16,job_seeker,free,11,90.91356227697366,0.0048,348.303035446274,0,120.0,2026-01-14 00:00:00.000000000
513,2025-09-07,interviewer,free,5,62.204755543354786,0.0048,53.299087815262595,1,53.299087815262595,2025-10-30 07:10:41.187238688
514,2025-09-29,job_seeker,free,5,65.16851657308297,0.0048,155.60789594541444,0,120.0,2026-01-27 00:00:00.000000000
515,2025-09-10,job_seeker,premium,7,68.246387489544,0.002064,66.36835205489655,1,66.36835205489655,2025-11-15 08:50:25.617543057
516,2025-09-23,recruiter,free,4,73.24271305542369,0.015,42.912162077764414,1,42.912162077764414,2025-11-04 21:53:30.803518844
517,2025-09-26,job_seeker,free,1,77.60041373767882,0.015,54.451037931678876,1,54.451037931678876,2025-11-19 10:49:29.677297056
518,2025-09-03,interviewer,free,5,90.32705941168908,0.0048,123.01111359336109,0,120.0,2026-01-01 00:00:00.000000000
519,2025-09-18,interviewer,premium,7,63.856654401972065,0.002064,34.89294751937032,1,34.89294751937032,2025-10-22 21:25:50.665673593
520,2025-09-25,job_seeker,free,3,67.45376176148659,0.015,44.23133320717862,1,44.23133320717862,2025-11-08 05:33:07.189100231
521,2025-09-24,interviewer,free,3,92.08369284044075,0.015,42.19237493745025,1,42.19237493745025,2025-11-05 04:37:01.194595705
522,2025-09-13,recruiter,free,9,61.09142548271363,0.0048,63.18688693543866,1,63.18688693543866,2025-11-15 04:29:07.031221903
523,2025-09-28,job_seeker,free,1,83.72222998884602,0.015,169.7301170418512,0,120.0,2026-01-26 00:00:00.000000000
524,2025-09-26,recruiter,premium,6,73.93622660642762,0.002064,262.07755727953736,0,120.0,2026-01-24 00:00:00.000000000
525,2025-09-07,job_seeker,premium,6,79.6568848054371,0.002064,967.0311039485058,0,120.0,2026-01-05 00:00:00.000000000
526,2025-09-25,interviewer,free,5,65.26354676372645,0.0048,24.199201679379563,1,24.199201679379563,2025-10-19 04:46:51.025098397
527,2025-09-04,interviewer,free,4,83.48611544896636,0.015,25.60085264420237,1,25.60085264420237,2025-09-29 14:25:13.668459087
528,2025-09-13,job_seeker,free,7,67.1494983656075,0.0048,40.413823180664124,1,40.413823180664124,2025-10-23 09:55:54.322809378
529,2025-09-20,recruiter,premium,7,57.96481243852827,0.002064,254.33274387076813,0,120.0,2026-01-18 00:00:00.000000000
530,2025-09-01,recruiter,premium,6,80.7604698145208,0.002064,57.35197848569587,1,57.35197848569587,2025-10-28 08:26:50.941164125
531,2025-09-08,interviewer,free,5,44.962935318124835,0.0048,121.18084838497454,0,120.0,2026-01-06 00:00:00.000000000
532,2025-09-14,interviewer,premium,3,68.18397815858063,0.00645,67.71406320510816,1,67.71406320510816,2025-11-20 17:08:15.060921348
533,2025-09-16,interviewer,premium,5,78.49365717642326,0.002064,122.44209161107851,0,120.0,2026-01-14 00:00:00.000000000
534,2025-09-14,job_seeker,free,3,84.09336173248693,0.015,68.51490459324155,1,68.51490459324155,2025-11-21 12:21:27.756856074
535,2025-09-12,interviewer,free,1,89.71823035501862,0.015,200.94201640370414,0,120.0,2026-01-10 00:00:00.000000000
536,2025-09-19,job_seeker,free,2,96.3305386017318,0.015,15.471677439718729,1,15.471677439718729,2025-10-04 11:19:12.930791695
537,2025-09-23,job_seeker,premium,6,92.66097863662577,0.002064,602.7465174834114,0,120.0,2026-01-21 00:00:00.000000000
538,2025-09-15,interviewer,premium,4,77.29857544198718,0.00645,210.27489919934638,0,120.0,2026-01-13 00:00:00.000000000
539,2025-09-28,job_seeker,premium,9,88.50741332799463,0.002064,334.00933172185916,0,120.0,2026-01-26 00:00:00.000000000
540,2025-09-02,job_seeker,premium,4,77.11335741131428,0.00645,353.4164700161101,0,120.0,2025-12-31 00:00:00.000000000
541,2025-09-02,job_seeker,free,6,83.23086751754722,0.0048,706.8611672661511,0,120.0,2025-12-31 00:00:00.000000000
542,2025-09-23,job_seeker,premium,8,67.80784301773024,0.002064,217.92798389128927,0,120.0,2026-01-21 00:00:00.000000000
543,2025-10-01,interviewer,premium,5,80.54490979197769,0.002064,510.06723405172653,0,120.0,2026-01-29 00:00:00.000000000
544,2025-09-22,job_seeker,free,3,69.32104533267126,0.015,72.35590856493143,1,72.35590856493143,2025-12-03 08:32:30.500010072
545,2025-09-19,interviewer,free,4,72.91747112973913,0.015,34.46021771290633,1,34.46021771290633,2025-10-23 11:02:42.810395104
546,2025-09-25,job_seeker,premium,3,80.58274675751356,0.00645,59.062724392060495,1,59.062724392060495,2025-11-23 01:30:19.387474027
547,2025-09-26,interviewer,free,6,100.09654892869399,0.0048,565.4650508396628,0,120.0,2026-01-24 00:00:00.000000000
548,2025-10-01,job_seeker,premium,6,79.73724480360237,0.002064,756.0852188509383,0,120.0,2026-01-29 00:00:00.000000000
549,2025-09-30,job_seeker,free,9,74.85950479784998,0.0048,25.32558473350771,1,25.32558473350771,2025-10-25 07:48:50.520975065
550,2025-09-29,interviewer,free,5,65.0186854836492,0.0048,26.604509031471693,1,26.604509031471693,2025-10-25 14:30:29.580319154
551,2025-09-22,recruiter,premium,5,85.75441901604763,0.002064,1239.35530577374,0,120.0,2026-01-20 00:00:00.000000000
552,2025-09-26,job_seeker,free,3,70.97448003708544,0.015,5.661009165549706,1,5.661009165549706,2025-10-01 15:51:51.191903494
553,2025-09-26,job_seeker,free,8,79.48983190784492,0.0048,242.9382234594698,0,120.0,2026-01-24 00:00:00.000000000
554,2025-09-22,job_seeker,free,6,83.42330710560483,0.0048,53.57573599486824,1,53.57573599486824,2025-11-14 13:49:03.589956612
555,2025-09-17,job_seeker,premium,5,90.16930930275002,0.002064,17.354293172102714,1,17.354293172102714,2025-10-04 08:30:10.930069673
556,2025-09-20,interviewer,free,1,85.10846974823585,0.015,4.099325917468573,1,4.099325917468573,2025-09-24 02:23:01.759269287
557,2025-09-10,job_seeker,premium,3,60.31850360992122,0.00645,72.50260255516282,1,72.50260255516282,2025-11-21 12:03:44.860766065
558,2025-09-06,job_seeker,free,2,54.39361848128858,0.015,5.384252683638762,1,5.384252683638762,2025-09-11 09:13:19.431866392
559,2025-09-15,job_seeker,premium,7,83.41766059982109,0.002064,439.88557753855184,0,120.0,2026-01-13 00:00:00.000000000
560,2025-09-22,job_seeker,premium,2,76.03205274191995,0.00645,161.55170193565914,0,120.0,2026-01-20 00:00:00.000000000
561,2025-09-11,job_seeker,free,2,79.69763511444452,0.015,31.170422764781563,1,31.170422764781563,2025-10-12 04:05:24.526877130
562,2025-09-28,job_seeker,free,8,95.63709091381318,0.0048,282.95935271628576,0,120.0,2026-01-26 00:00:00.000000000
563,2025-09-05,job_seeker,free,3,67.60094292947394,0.015,44.89519530806677,1,44.89519530806677,2025-10-19 21:29:04.874616971
564,2025-09-01,job_seeker,free,6,90.49691091754984,0.0048,117.19164201879681,1,117.19164201879681,2025-12-27 04:35:57.870424043
565,2025-09-08,interviewer,free,6,67.72004107284184,0.0048,108.86266538100968,1,108.86266538100968,2025-12-25 20:42:14.288919238
566,2025-09-21,job_seeker,free,2,93.7832249110928,0.015,37.60413404032734,1,37.60413404032734,2025-10-28 14:29:57.181084278
567,2025-09-28,recruiter,free,5,84.00622180989063,0.0048,716.3572053318824,0,120.0,2026-01-26 00:00:00.000000000
568,2025-09-12,job_seeker,free,2,56.91446372501818,0.015,76.25606942132964,1,76.25606942132964,2025-11-27 06:08:44.398002877
569,2025-09-12,interviewer,free,2,69.99265563389245,0.015,25.24285559160565,1,25.24285559160565,2025-10-07 05:49:42.723114732
570,2025-09-05,interviewer,free,5,97.98801670158626,0.0048,275.7775635779869,0,120.0,2026-01-03 00:00:00.000000000
571,2025-09-07,interviewer,premium,4,96.48230180854371,0.00645,62.15143151979597,1,62.15143151979597,2025-11-08 03:38:03.683310374
572,2025-09-04,interviewer,free,3,82.25065666785724,0.015,8.956584269983482,1,8.956584269983482,2025-09-12 22:57:28.880926574
573,2025-09-06,job_seeker,free,5,79.2508168143505,0.0048,134.38409317106985,0,120.0,2026-01-04 00:00:00.000000000
574,2025-09-13,job_seeker,free,8,77.87681607169739,0.0048,289.66629311279814,0,120.0,2026-01-11 00:00:00.000000000
575,2025-09-20,job_seeker,premium,7,80.24433188284142,0.002064,229.78128323809082,0,120.0,2026-01-18 00:00:00.000000000
576,2025-09-30,job_seeker,premium,5,73.31039448430185,0.002064,985.4109344611117,0,120.0,2026-01-28 00:00:00.000000000
577,2025-09-15,job_seeker,premium,6,89.53223111249042,0.002064,237.07034456872142,0,120.0,2026-01-13 00:00:00.000000000
578,2025-09-03,job_seeker,premium,3,81.93419837601503,0.00645,66.74965793594515,1,66.74965793594515,2025-11-08 17:59:30.445665665
579,2025-09-23,interviewer,free,5,63.415736573572424,0.0048,1321.8057775339194,0,120.0,2026-01-21 00:00:00.000000000
580,2025-09-08,job_seeker,premium,8,82.85990145434533,0.002064,319.1335724074401,0,120.0,2026-01-06 00:00:00.000000000
581,2025-09-20,interviewer,premium,5,76.97981017355596,0.002064,792.5827389216478,0,120.0,2026-01-18 00:00:00.000000000
582,2025-09-16,interviewer,free,6,71.25045778590287,0.0048,340.5613481915413,0,120.0,2026-01-14 00:00:00.000000000
583,2025-09-13,recruiter,premium,5,97.78232224027282,0.002064,1263.9019983077362,0,120.0,2026-01-11 00:00:00.000000000
584,2025-09-18,job_seeker,free,5,76.2452462529691,0.0048,18.48260951952193,1,18.48260951952193,2025-10-06 11:34:57.462486692
585,2025-09-28,job_seeker,free,7,51.517923222913005,0.0048,65.9132823093411,1,65.9132823093411,2025-12-02 21:55:07.591527071
586,2025-09-10,job_seeker,free,5,72.10394553032086,0.0048,304.1526425174534,0,120.0,2026-01-08 00:00:00.000000000
587,2025-09-30,job_seeker,free,4,86.9218616309871,0.015,55.12737218145938,1,55.12737218145938,2025-11-24 03:03:24.956478092
588,2025-09-19,interviewer,premium,7,63.88230144199246,0.002064,397.3380832176796,0,120.0,2026-01-17 00:00:00.000000000
589,2025-09-17,job_seeker,free,6,86.5140620477957,0.0048,37.87084701479735,1,37.87084701479735,2025-10-24 20:54:01.182078486
590,2025-09-24,interviewer,free,9,63.02773684362181,0.0048,68.77224147682755,1,68.77224147682755,2025-12-01 18:32:01.663597896
591,2025-10-01,job_seeker,free,4,91.04008396461964,0.015,49.11682599166204,1,49.11682599166204,2025-11-19 02:48:13.765679596
592,2025-09-19,interviewer,premium,1,68.12919793014848,0.00645,50.325106738590115,1,50.325106738590115,2025-11-08 07:48:09.222214184
593,2025-09-28,interviewer,free,8,70.77850454228381,0.0048,49.18340896820915,1,49.18340896820915,2025-11-16 04:24:06.534853274
594,2025-09-26,job_seeker,free,5,69.88890249623198,0.0048,19.134967076372874,1,19.134967076372874,2025-10-15 03:14:21.155398618
